id,duration,country
tt0022918,64,USA
tt0022924,85,France
tt0022938,74,USA
tt0022941,70,USA
tt0022958,112,USA
tt0022961,79,USA
tt0022970,53,Soviet Union
tt0022971,77,USA
tt0022979,74,USA
tt0022981,58,USA
tt0022987,109,USA
tt0022990,62,USA
tt0022991,72,USA
tt0023002,87,Germany
tt0023007,73,USA
tt0023013,66,USA
tt0023027,68,USA
tt0023028,73,USA
tt0023034,103,USA
tt0023038,227,USA
tt0023042,92,USA
tt0023049,88,USA
tt0023055,80,USA
tt0023071,102,Soviet Union
tt0023074,68,USA
tt0023088,96,USA
tt0023092,67,USA
tt0023101,86,USA
tt0023104,71,Germany
tt0023108,63,USA
tt0023109,84,USA
tt0023110,80,USA
tt0023117,75,USA
tt0023119,231,USA
tt0023121,75,USA
tt0023125,72,USA
tt0023132,84,USA
tt0023139,71,USA
tt0023145,85,UK
tt0023151,79,USA
tt0023153,68,USA
tt0023157,72,USA
tt0023158,104,USA
tt0023162,77,USA
tt0023169,86,USA
tt0023175,86,USA
tt0023180,62,USA
tt0023181,80,USA
tt0023187,67,USA
tt0023190,150,France
tt0023194,68,USA
tt0023196,89,USA
tt0023198,79,USA
tt0023202,79,USA
tt0023208,58,USA
tt0023209,67,USA
tt0023213,78,USA
tt0023221,63,USA
tt0023225,64,USA
tt0023230,66,USA
tt0023236,63,USA
tt0023238,63,USA
tt0023240,86,USA
tt0023241,84,USA
tt0023243,76,USA
tt0023245,73,USA
tt0023249,61,USA
tt0023261,79,Japan
tt0023262,75,USA
tt0023266,73,USA
tt0023268,92,USA
tt0023271,58,USA
tt0023277,85,USA
tt0023278,71,USA
tt0023284,75,France
tt0023285,66,UK
tt0023293,72,USA
tt0023302,91,USA
tt0023303,78,USA
tt0023305,67,USA
tt0023312,68,USA
tt0023316,73,USA
tt0023322,73,USA
tt0023326,81,USA
tt0023327,70,USA
tt0023333,70,USA
tt0023334,78,USA
tt0023335,76,USA
tt0023342,60,USA
tt0023345,91,France
tt0023349,69,USA
tt0023352,71,USA
tt0023358,87,USA
tt0023362,68,USA
tt0023369,94,USA
tt0023374,121,USA
tt0023382,83,USA
tt0023384,75,USA
tt0023385,79,USA
tt0023394,71,USA
tt0023395,92,UK
tt0023396,55,USA
tt0023407,69,USA
tt0023410,94,UK
tt0023424,66,USA
tt0023427,93,USA
tt0023447,58,USA
tt0023450,92,Japan
tt0023456,218,USA
tt0023458,82,USA
tt0023460,68,USA
tt0023464,72,USA
tt0023469,75,UK
tt0023470,108,USA
tt0023472,83,USA
tt0023478,65,USA
tt0023479,70,USA
tt0023486,99,USA
tt0023488,98,USA
tt0023491,81,USA
tt0023495,79,USA
tt0023498,82,USA
tt0023507,79,USA
tt0023520,60,USA
tt0023523,109,USA
tt0023525,73,USA
tt0023528,70,USA
tt0023529,59,USA
tt0023537,72,USA
tt0023545,94,USA
tt0023549,56,USA
tt0023551,100,USA
tt0023556,69,USA
tt0023560,70,USA
tt0023563,122,Germany
tt0023567,63,USA
tt0023580,79,UK
tt0023581,69,USA
tt0023582,73,USA
tt0023583,69,USA
tt0023584,80,USA
tt0023589,68,USA
tt0023590,63,USA
tt0023594,77,USA
tt0023601,82,USA
tt0023604,62,USA
tt0023622,83,USA
tt0023625,70,USA
tt0023629,67,USA
tt0023631,64,USA
tt0023634,100,Japan
tt0023635,77,USA
tt0023642,67,USA
tt0023645,64,Italy
tt0023649,75,Germany
tt0023652,78,USA
tt0023657,77,Germany
tt0023659,68,USA
tt0023673,79,USA
tt0023677,65,USA
tt0023681,68,USA
tt0023684,73,USA
tt0023685,118,USA
tt0023686,88,USA
tt0023694,69,USA
tt0023701,66,USA
tt0023706,65,USA
tt0023716,70,USA
tt0023719,70,USA
tt0023720,76,USA
tt0023729,80,Italy
tt0023731,78,USA
tt0023737,76,USA
tt0023742,71,USA
tt0023744,73,USA
tt0023749,67,USA
tt0023753,76,USA
tt0023758,71,USA
tt0023759,76,USA
tt0023761,77,USA
tt0023769,73,USA
tt0023775,71,USA
tt0023778,83,USA
tt0023785,87,USA
tt0023786,67,USA
tt0023790,60,USA
tt0023793,78,USA
tt0023794,88,USA
tt0023808,62,USA
tt0023814,88,USA
tt0023816,65,USA
tt0023817,67,USA
tt0023818,65,USA
tt0023825,96,USA
tt0023838,92,USA
tt0023842,71,USA
tt0023846,61,USA
tt0023847,90,USA
tt0023848,85,USA
tt0023856,73,USA
tt0023871,85,Portugal
tt0023872,69,USA
tt0023876,112,USA
tt0023878,72,USA
tt0023880,71,USA
tt0023881,70,USA
tt0023887,70,USA
tt0023891,78,USA
tt0023893,63,USA
tt0023896,78,USA
tt0023899,76,USA
tt0023900,80,USA
tt0023902,85,Mexico
tt0023909,67,USA
tt0023911,82,USA
tt0023926,92,USA
tt0023932,69,USA
tt0023935,75,USA
tt0023937,100,Japan
tt0023938,70,USA
tt0023939,105,Soviet Union
tt0023940,91,USA
tt0023943,90,USA
tt0023948,111,USA
tt0023949,61,USA
tt0023955,77,USA
tt0023956,73,UK
tt0023960,69,USA
tt0023969,69,USA
tt0023973,73,USA
tt0023982,72,USA
tt0023984,65,USA
tt0023985,72,USA
tt0023986,75,USA
tt0023990,117,USA
tt0023992,68,USA
tt0023993,67,USA
tt0024005,66,USA
tt0024008,60,USA
tt0024025,89,USA
tt0024028,104,USA
tt0024034,89,USA
tt0024037,89,UK
tt0024040,64,USA
tt0024044,86,USA
tt0024048,72,USA
tt0024049,82,Brazil
tt0024054,66,UK
tt0024055,77,UK
tt0024062,69,USA
tt0024067,78,USA
tt0024069,97,USA
tt0024073,113,UK
tt0024075,66,USA
tt0024078,67,USA
tt0024083,82,USA
tt0024087,95,Germany
tt0024090,78,USA
tt0024092,62,USA
tt0024097,61,USA
tt0024100,101,USA
tt0024104,62,USA
tt0024115,76,USA
tt0024120,100,Japan
tt0024122,68,USA
tt0024124,60,USA
tt0024127,95,Germany
tt0024130,87,USA
tt0024139,85,USA
tt0024144,68,USA
tt0024151,75,USA
tt0024157,100,UK
tt0024160,90,USA
tt0024161,89,UK
tt0024166,87,USA
tt0024170,66,USA
tt0024176,66,Australia
tt0024183,68,USA
tt0024184,71,USA
tt0024188,70,USA
tt0024199,63,USA
tt0024210,73,USA
tt0024211,69,USA
tt0024214,64,Japan
tt0024216,100,USA
tt0024219,73,USA
tt0024221,61,USA
tt0024222,69,USA
tt0024236,76,Germany
tt0024238,69,USA
tt0024239,76,USA
tt0024240,96,USA
tt0024252,88,Germany
tt0024257,88,USA
tt0024258,65,USA
tt0024262,76,USA
tt0024264,115,USA
tt0024266,73,Mexico
tt0024269,82,USA
tt0024276,70,USA
tt0024288,68,USA
tt0024293,57,USA
tt0024301,62,USA
tt0024302,75,USA
tt0024307,72,USA
tt0024308,80,USA
tt0024314,90,USA
tt0024320,68,USA
tt0024323,76,USA
tt0024325,72,USA
tt0024334,74,USA
tt0024339,70,USA
tt0024353,74,USA
tt0024359,63,USA
tt0024360,62,USA
tt0024368,77,USA
tt0024373,69,USA
tt0024381,84,USA
tt0024382,65,USA
tt0024388,58,USA
tt0024396,83,USA
tt0024402,98,Soviet Union
tt0024405,80,USA
tt0024411,72,USA
tt0024414,85,USA
tt0024418,105,USA
tt0024421,83,USA
tt0024426,72,USA
tt0024429,67,USA
tt0024433,87,USA
tt0024435,90,USA
tt0024436,80,UK
tt0024443,72,USA
tt0024450,77,USA
tt0024453,96,USA
tt0024455,72,USA
tt0024465,76,USA
tt0024470,76,Mexico
tt0024471,66,USA
tt0024473,97,UK
tt0024475,102,USA
tt0024476,73,USA
tt0024480,86,France
tt0024481,99,USA
tt0024484,73,USA
tt0024496,98,USA
tt0024500,53,USA
tt0024501,67,USA
tt0024506,68,USA
tt0024507,92,USA
tt0024514,90,Germany
tt0024516,54,USA
tt0024524,54,USA
tt0024537,84,USA
tt0024538,66,USA
tt0024539,90,USA
tt0024548,66,USA
tt0024549,65,USA
tt0024553,87,USA
tt0024554,66,USA
tt0024559,61,USA
tt0024560,74,USA
tt0024561,65,USA
tt0024590,67,USA
tt0024592,59,USA
tt0024593,70,USA
tt0024594,73,USA
tt0024598,90,USA
tt0024600,87,Germany
tt0024601,68,USA
tt0024605,64,USA
tt0024609,85,USA
tt0024610,99,USA
tt0024616,78,USA
tt0024617,70,USA
tt0024620,89,USA
tt0024625,72,USA
tt0024631,65,USA
tt0024633,80,USA
tt0024641,110,Japan
tt0024645,200,USA
tt0024647,54,USA
tt0024651,95,Germany
tt0024656,86,USA
tt0024663,210,USA
tt0024664,77,USA
tt0024672,58,USA
tt0024674,74,USA
tt0024675,113,USA
tt0024676,47,Japan
tt0024679,62,USA
tt0024684,78,USA
tt0024685,71,USA
tt0024696,63,Italy
tt0024701,86,USA
tt0024704,79,USA
tt0024710,90,France
tt0024727,65,USA
tt0024728,95,Soviet Union
tt0024736,100,Germany
tt0024742,72,USA
tt0024747,81,UK
tt0024757,84,UK
tt0024762,65,USA
tt0024763,85,USA
tt0024768,225,USA
tt0024769,79,USA
tt0024770,105,USA
tt0024771,68,USA
tt0024772,68,USA
tt0024781,73,USA
tt0024782,66,USA
tt0024785,78,USA
tt0024786,91,USA
tt0024787,80,USA
tt0024793,64,Japan
tt0024800,94,USA
tt0024805,52,USA
tt0024808,77,USA
tt0024809,69,USA
tt0024816,79,USA
tt0024819,81,USA
tt0024830,145,France
tt0024831,78,USA
tt0024844,89,France
tt0024851,74,USA
tt0024852,77,USA
tt0024854,76,USA
tt0024855,74,USA
tt0024865,109,USA
tt0024867,66,USA
tt0024868,63,USA
tt0024873,73,USA
tt0024890,64,USA
tt0024892,59,USA
tt0024894,65,USA
tt0024895,68,USA
tt0024897,72,USA
tt0024902,54,USA
tt0024903,85,USA
tt0024906,62,USA
tt0024910,85,USA
tt0024914,85,USA
tt0024915,80,USA
tt0024916,104,USA
tt0024932,83,USA
tt0024933,72,UK
tt0024939,82,USA
tt0024951,93,USA
tt0024958,74,USA
tt0024960,88,USA
tt0024961,102,USA
tt0024962,95,UK
tt0024963,76,USA
tt0024965,77,USA
tt0024966,93,Soviet Union
tt0024968,79,USA
tt0024969,70,USA
tt0024978,103,UK
tt0024981,64,USA
tt0024989,81,UK
tt0024991,100,USA
tt0024992,72,USA
tt0025004,113,USA
tt0025009,70,USA
tt0025011,71,USA
tt0025025,68,USA
tt0025028,91,USA
tt0025031,66,USA
tt0025034,73,USA
tt0025037,79,USA
tt0025038,75,UK
tt0025039,71,USA
tt0025043,92,France
tt0025046,68,USA
tt0025062,85,Mexico
tt0025066,64,USA
tt0025068,61,USA
tt0025069,67,USA
tt0025075,63,USA
tt0025076,61,USA
tt0025091,79,USA
tt0025094,94,UK
tt0025100,85,Mexico
tt0025101,78,USA
tt0025117,73,USA
tt0025118,77,UK
tt0025119,74,USA
tt0025124,97,USA
tt0025129,68,USA
tt0025132,83,USA
tt0025134,78,USA
tt0025151,82,USA
tt0025161,66,USA
tt0025163,80,USA
tt0025164,107,USA
tt0025165,75,USA
tt0025169,69,USA
tt0025173,75,USA
tt0025176,71,USA
tt0025189,120,Germany
tt0025191,95,France
tt0025198,120,France
tt0025202,102,USA
tt0025204,68,USA
tt0025214,93,Japan
tt0025219,86,USA
tt0025222,65,USA
tt0025223,80,USA
tt0025226,70,USA
tt0025228,63,USA
tt0025238,87,USA
tt0025248,99,Czechoslovakia
tt0025250,75,USA
tt0025251,81,USA
tt0025254,68,USA
tt0025256,71,USA
tt0025263,68,USA
tt0025271,62,USA
tt0025272,88,USA
tt0025273,69,USA
tt0025284,70,USA
tt0025290,69,USA
tt0025301,111,USA
tt0025303,64,USA
tt0025316,105,USA
tt0025318,68,USA
tt0025323,62,USA
tt0025329,105,UK
tt0025330,67,USA
tt0025333,65,USA
tt0025335,80,USA
tt0025338,89,Japan
tt0025340,64,USA
tt0025342,69,USA
tt0025345,75,USA
tt0025346,71,USA
tt0025347,90,USA
tt0025351,78,USA
tt0025363,62,USA
tt0025366,76,USA
tt0025371,79,USA
tt0025373,59,USA
tt0025384,67,USA
tt0025391,63,USA
tt0025393,82,USA
tt0025397,118,France
tt0025408,98,USA
tt0025409,110,USA
tt0025410,80,USA
tt0025417,63,USA
tt0025418,80,USA
tt0025420,243,USA
tt0025421,68,USA
tt0025422,61,USA
tt0025423,73,USA
tt0025426,58,USA
tt0025440,55,USA
tt0025442,101,France
tt0025443,79,USA
tt0025452,75,UK
tt0025453,80,USA
tt0025455,55,USA
tt0025459,72,USA
tt0025461,65,USA
tt0025464,93,USA
tt0025465,51,USA
tt0025471,77,France
tt0025472,88,USA
tt0025478,90,Austria
tt0025479,70,USA
tt0025480,86,France
tt0025489,74,USA
tt0025492,68,USA
tt0025493,99,USA
tt0025494,64,USA
tt0025499,76,USA
tt0025500,58,USA
tt0025509,281,France
tt0025510,71,USA
tt0025515,62,USA
tt0025523,80,USA
tt0025524,76,Mexico
tt0025529,89,USA
tt0025530,61,USA
tt0025531,65,USA
tt0025532,71,USA
tt0025533,73,USA
tt0025536,85,USA
tt0025543,62,USA
tt0025546,84,USA
tt0025555,90,USA
tt0025566,65,USA
tt0025569,74,USA
tt0025579,82,USA
tt0025580,81,USA
tt0025586,83,USA
tt0025590,71,USA
tt0025600,88,USA
tt0025601,84,USA
tt0025607,85,USA
tt0025610,80,USA
tt0025611,77,USA
tt0025617,85,USA
tt0025619,86,USA
tt0025644,231,USA
tt0025645,68,USA
tt0025671,87,Soviet Union
tt0025681,89,UK
tt0025691,70,Soviet Union
tt0025699,52,USA
tt0025704,69,UK
tt0025709,63,USA
tt0025710,73,UK
tt0025712,208,USA
tt0025718,76,USA
tt0025720,92,USA
tt0025725,62,USA
tt0025731,77,USA
tt0025740,93,USA
tt0025746,104,USA
tt0025747,69,USA
tt0025748,97,UK
tt0025755,78,USA
tt0025759,78,UK
tt0025762,73,USA
tt0025763,71,USA
tt0025774,85,USA
tt0025785,77,USA
tt0025788,63,USA
tt0025791,89,Italy
tt0025797,72,USA
tt0025799,62,USA
tt0025803,65,USA
tt0025805,84,Germany
tt0025809,69,UK
tt0025822,87,USA
tt0025826,67,USA
tt0025828,86,USA
tt0025829,68,USA
tt0025830,53,USA
tt0025833,77,USA
tt0025836,59,USA
tt0025838,71,USA
tt0025841,100,Soviet Union
tt0025843,84,USA
tt0025844,74,USA
tt0025850,87,USA
tt0025862,104,USA
tt0025878,91,USA
tt0025880,74,USA
tt0025882,76,USA
tt0025883,77,USA
tt0025893,62,USA
tt0025898,84,France
tt0025903,55,USA
tt0025905,91,USA
tt0025907,110,USA
tt0025919,91,USA
tt0025920,89,USA
tt0025923,75,USA
tt0025929,86,Japan
tt0025935,73,USA
tt0025939,63,USA
tt0025943,102,Germany
tt0025945,62,USA
tt0025946,96,Soviet Union
tt0025948,115,USA
tt0025954,56,USA
tt0025964,85,USA
tt0025965,74,USA
tt0025966,71,USA
tt0025967,68,USA
tt0025969,54,USA
tt0025973,89,USA
tt0025982,72,USA
tt0025983,80,USA
tt0025989,72,USA
tt0026003,68,USA
tt0026006,75,USA
tt0026007,84,USA
tt0026008,104,USA
tt0026017,66,USA
tt0026019,68,USA
tt0026023,92,France
tt0026029,86,UK
tt0026040,82,Soviet Union
tt0026043,72,USA
tt0026045,78,USA
tt0026046,98,USA
tt0026047,68,USA
tt0026055,72,USA
tt0026056,99,USA
tt0026069,105,Germany
tt0026071,95,USA
tt0026073,90,USA
tt0026075,69,USA
tt0026082,75,USA
tt0026085,68,USA
tt0026092,62,USA
tt0026095,96,France
tt0026097,91,USA
tt0026101,80,Turkey
tt0026104,84,USA
tt0026113,97,USA
tt0026117,82,USA
tt0026120,85,USA
tt0026121,94,USA
tt0026123,68,USA
tt0026124,76,USA
tt0026126,80,USA
tt0026129,90,USA
tt0026132,80,UK
tt0026134,78,USA
tt0026137,83,USA
tt0026138,75,USA
tt0026139,82,USA
tt0026142,99,USA
tt0026143,68,USA
tt0026144,101,USA
tt0026164,89,USA
tt0026174,119,USA
tt0026179,72,UK
tt0026180,82,USA
tt0026184,80,USA
tt0026185,77,USA
tt0026187,82,USA
tt0026191,95,USA
tt0026195,70,USA
tt0026197,73,USA
tt0026198,72,USA
tt0026199,71,USA
tt0026205,87,USA
tt0026209,62,USA
tt0026221,94,USA
tt0026230,67,USA
tt0026245,71,UK
tt0026246,88,USA
tt0026249,125,USA
tt0026252,75,USA
tt0026261,79,USA
tt0026262,89,USA
tt0026264,106,USA
tt0026266,130,USA
tt0026267,53,USA
tt0026273,54,USA
tt0026275,85,USA
tt0026276,79,USA
tt0026277,88,USA
tt0026280,82,France
tt0026289,59,USA
tt0026292,73,USA
tt0026293,70,USA
tt0026301,82,USA
tt0026303,61,USA
tt0026313,66,USA
tt0026315,83,USA
tt0026338,91,USA
tt0026343,72,USA
tt0026361,94,UK
tt0026363,72,USA
tt0026369,69,USA
tt0026373,82,USA
tt0026377,80,UK
tt0026378,70,USA
tt0026385,77,USA
tt0026388,82,USA
tt0026393,85,USA
tt0026400,77,USA
tt0026402,71,UK
tt0026403,84,USA
tt0026406,95,UK
tt0026409,80,USA
tt0026413,69,USA
tt0026416,80,USA
tt0026417,97,USA
tt0026418,89,USA
tt0026419,74,USA
tt0026420,67,USA
tt0026421,95,USA
tt0026424,98,USA
tt0026426,65,USA
tt0026431,68,USA
tt0026432,72,USA
tt0026444,72,Japan
tt0026446,80,UK
tt0026452,80,USA
tt0026465,65,USA
tt0026493,60,USA
tt0026505,64,USA
tt0026507,97,USA
tt0026508,85,USA
tt0026519,72,USA
tt0026523,84,USA
tt0026525,87,USA
tt0026529,91,USA
tt0026534,84,USA
tt0026542,78,USA
tt0026549,66,Japan
tt0026556,95,France
tt0026564,110,France
tt0026571,90,USA
tt0026599,65,USA
tt0026605,96,USA
tt0026606,66,UK
tt0026607,76,USA
tt0026609,70,USA
tt0026614,53,USA
tt0026621,96,USA
tt0026629,85,USA
tt0026632,78,USA
tt0026641,73,USA
tt0026643,109,USA
tt0026644,80,USA
tt0026652,240,USA
tt0026656,75,USA
tt0026660,93,France
tt0026663,68,USA
tt0026667,112,USA
tt0026671,71,USA
tt0026675,81,UK
tt0026676,66,USA
tt0026682,78,Japan
tt0026683,57,USA
tt0026684,74,USA
tt0026685,60,USA
tt0026688,84,USA
tt0026689,70,USA
tt0026692,91,Germany
tt0026703,72,France
tt0026711,63,USA
tt0026714,133,USA
tt0026720,306,USA
tt0026721,66,USA
tt0026723,73,USA
tt0026725,108,USA
tt0026737,83,Sweden
tt0026739,69,USA
tt0026740,53,USA
tt0026742,69,USA
tt0026743,70,UK
tt0026744,74,USA
tt0026752,132,USA
tt0026755,63,USA
tt0026756,65,USA
tt0026758,87,USA
tt0026759,80,UK
tt0026762,82,Germany
tt0026768,105,USA
tt0026772,257,USA
tt0026773,70,USA
tt0026774,54,USA
tt0026775,81,USA
tt0026778,96,USA
tt0026781,81,USA
tt0026784,80,UK
tt0026787,80,USA
tt0026793,75,Soviet Union
tt0026799,87,USA
tt0026805,97,USA
tt0026811,75,USA
tt0026819,66,USA
tt0026830,87,Japan
tt0026831,75,Japan
tt0026835,65,USA
tt0026839,76,USA
tt0026840,93,USA
tt0026846,52,USA
tt0026852,69,USA
tt0026854,90,UK
tt0026859,109,France
tt0026864,72,USA
tt0026865,58,USA
tt0026866,85,USA
tt0026867,245,USA
tt0026868,76,UK
tt0026886,72,USA
tt0026891,77,France
tt0026893,84,USA
tt0026895,89,USA
tt0026897,72,USA
tt0026901,60,USA
tt0026908,52,USA
tt0026910,78,USA
tt0026912,61,USA
tt0026914,97,USA
tt0026917,61,USA
tt0026919,80,USA
tt0026921,81,USA
tt0026922,94,USA
tt0026926,83,USA
tt0026932,94,USA
tt0026934,69,USA
tt0026939,64,UK
tt0026942,106,USA
tt0026955,90,USA
tt0026966,98,UK
tt0026970,76,USA
tt0026971,58,USA
tt0026972,78,UK
tt0026973,64,USA
tt0026978,80,USA
tt0026980,74,USA
tt0026983,101,USA
tt0026986,85,USA
tt0026988,109,USA
tt0026991,69,USA
tt0026992,76,USA
tt0027000,72,USA
tt0027018,82,USA
tt0027020,67,USA
tt0027028,73,USA
tt0027029,76,USA
tt0027033,75,USA
tt0027040,90,USA
tt0027041,89,USA
tt0027042,82,USA
tt0027050,72,USA
tt0027053,71,USA
tt0027062,88,Sweden
tt0027064,100,USA
tt0027067,95,USA
tt0027075,128,USA
tt0027076,92,Japan
tt0027087,51,USA
tt0027088,87,USA
tt0027099,96,USA
tt0027110,68,USA
tt0027118,80,Japan
tt0027125,101,USA
tt0027131,94,UK
tt0027133,63,USA
tt0027136,84,UK
tt0027138,74,Japan
tt0027139,61,USA
tt0027164,75,Sweden
tt0027166,74,USA
tt0027185,80,USA
tt0027188,66,USA
tt0027189,83,USA
tt0027194,75,USA
tt0027196,89,USA
tt0027200,61,USA
tt0027204,66,USA
tt0027205,82,USA
tt0027207,73,USA
tt0027214,93,USA
tt0027221,75,USA
tt0027227,67,USA
tt0027228,68,USA
tt0027231,92,Poland
tt0027235,92,Soviet Union
tt0027240,92,Mexico
tt0027244,111,France
tt0027250,70,USA
tt0027254,255,USA
tt0027255,62,USA
tt0027258,73,USA
tt0027260,112,USA
tt0027277,95,Mexico
tt0027286,80,UK
tt0027293,74,USA
tt0027300,141,USA
tt0027302,92,USA
tt0027307,76,Japan
tt0027311,96,UK
tt0027331,95,USA
tt0027332,61,USA
tt0027336,95,France
tt0027342,101,France
tt0027345,90,USA
tt0027356,100,USA
tt0027357,77,USA
tt0027358,74,USA
tt0027361,71,USA
tt0027367,83,USA
tt0027376,71,USA
tt0027377,67,USA
tt0027387,106,USA
tt0027395,75,USA
tt0027407,82,USA
tt0027413,90,USA
tt0027415,63,USA
tt0027420,66,USA
tt0027421,77,USA
tt0027428,66,USA
tt0027429,63,USA
tt0027438,115,USA
tt0027439,72,USA
tt0027440,68,USA
tt0027441,70,USA
tt0027442,72,USA
tt0027443,68,USA
tt0027445,88,USA
tt0027455,89,USA
tt0027456,86,USA
tt0027459,99,USA
tt0027470,66,USA
tt0027473,65,USA
tt0027474,73,USA
tt0027478,80,France
tt0027479,63,USA
tt0027481,69,UK
tt0027482,72,USA
tt0027484,66,UK
tt0027488,328,USA
tt0027489,168,France
tt0027496,83,USA
tt0027499,75,USA
tt0027501,64,USA
tt0027503,79,Italy
tt0027504,68,USA
tt0027515,95,USA
tt0027516,83,Soviet Union
tt0027518,92,USA
tt0027521,78,USA
tt0027527,79,USA
tt0027532,101,USA
tt0027537,65,USA
tt0027545,71,USA
tt0027552,94,France
tt0027562,69,USA
tt0027593,82,USA
tt0027594,73,USA
tt0027607,91,France
tt0027623,245,USA
tt0027624,72,USA
tt0027630,110,USA
tt0027652,92,USA
tt0027653,85,Germany
tt0027654,70,USA
tt0027656,61,USA
tt0027657,79,USA
tt0027660,86,USA
tt0027664,98,USA
tt0027665,71,USA
tt0027669,60,USA
tt0027672,69,Japan
tt0027677,66,USA
tt0027679,88,USA
tt0027683,93,Germany
tt0027684,82,USA
tt0027686,101,USA
tt0027687,68,USA
tt0027688,83,Czechoslovakia
tt0027690,103,USA
tt0027697,66,USA
tt0027698,176,USA
tt0027700,93,USA
tt0027725,63,USA
tt0027726,87,USA
tt0027727,72,USA
tt0027746,88,USA
tt0027752,87,Japan
tt0027754,85,Germany
tt0027760,74,USA
tt0027796,93,Sweden
tt0027800,80,USA
tt0027805,60,USA
tt0027810,83,UK
tt0027818,105,France
tt0027824,64,UK
tt0027830,85,USA
tt0027834,97,Germany
tt0027838,82,UK
tt0027840,70,USA
tt0027845,76,USA
tt0027847,85,USA
tt0027849,54,USA
tt0027851,80,USA
tt0027853,89,Netherlands
tt0027860,97,USA
tt0027862,76,USA
tt0027869,91,USA
tt0027875,58,USA
tt0027876,55,USA
tt0027884,98,USA
tt0027893,102,USA
tt0027902,118,USA
tt0027905,56,USA
tt0027907,78,Hungary
tt0027908,70,USA
tt0027913,77,USA
tt0027914,80,USA
tt0027932,65,USA
tt0027938,66,UK
tt0027940,71,UK
tt0027948,123,USA
tt0027951,96,France
tt0027954,90,UK
tt0027958,99,Hungary
tt0027959,77,USA
tt0027969,89,USA
tt0027977,87,USA
tt0027978,81,France
tt0027979,80,USA
tt0027980,66,USA
tt0027985,77,USA
tt0027987,85,France
tt0027996,115,USA
tt0027999,68,USA
tt0028000,67,USA
tt0028002,67,USA
tt0028003,66,USA
tt0028004,69,USA
tt0028008,70,USA
tt0028010,94,USA
tt0028012,88,Soviet Union
tt0028021,71,Japan
tt0028029,87,USA
tt0028031,57,USA
tt0028033,80,UK
tt0028054,57,USA
tt0028062,81,USA
tt0028063,95,USA
tt0028070,71,USA
tt0028074,68,USA
tt0028092,81,USA
tt0028096,82,USA
tt0028097,80,USA
tt0028102,95,USA
tt0028103,93,USA
tt0028108,113,USA
tt0028111,69,USA
tt0028112,72,USA
tt0028118,79,USA
tt0028120,73,USA
tt0028132,58,USA
tt0028135,80,USA
tt0028138,76,USA
tt0028140,65,USA
tt0028141,96,USA
tt0028142,80,USA
tt0028144,69,USA
tt0028158,84,USA
tt0028163,60,USA
tt0028165,65,Mexico
tt0028167,85,UK
tt0028174,65,USA
tt0028176,90,UK
tt0028178,87,USA
tt0028181,63,USA
tt0028190,61,USA
tt0028191,103,USA
tt0028197,85,USA
tt0028200,70,USA
tt0028201,81,France
tt0028203,125,USA
tt0028207,113,USA
tt0028212,76,UK
tt0028216,115,USA
tt0028217,131,India
tt0028219,74,USA
tt0028225,100,Germany
tt0028231,86,UK
tt0028240,67,UK
tt0028241,281,USA
tt0028249,113,USA
tt0028257,85,USA
tt0028260,66,USA
tt0028269,106,USA
tt0028270,58,USA
tt0028272,63,USA
tt0028282,80,UK
tt0028283,62,USA
tt0028284,58,USA
tt0028286,82,USA
tt0028290,61,USA
tt0028291,70,USA
tt0028305,91,USA
tt0028310,80,USA
tt0028313,86,USA
tt0028315,87,USA
tt0028321,100,USA
tt0028330,93,USA
tt0028331,76,UK
tt0028333,103,USA
tt0028334,73,USA
tt0028345,89,USA
tt0028346,66,USA
tt0028347,69,France
tt0028352,98,USA
tt0028353,57,USA
tt0028354,104,USA
tt0028355,94,USA
tt0028356,93,USA
tt0028358,100,UK
tt0028367,81,USA
tt0028371,86,USA
tt0028373,84,USA
tt0028377,67,USA
tt0028383,62,USA
tt0028398,76,USA
tt0028400,77,USA
tt0028401,102,USA
tt0028405,64,USA
tt0028413,90,Soviet Union
tt0028416,75,USA
tt0028420,90,Soviet Union
tt0028426,64,USA
tt0028433,74,USA
tt0028436,71,Soviet Union
tt0028438,135,France
tt0028442,112,USA
tt0028444,226,USA
tt0028447,87,USA
tt0028454,82,Finland
tt0028455,110,USA
tt0028464,66,France
tt0028471,72,USA
tt0028478,66,USA
tt0028479,70,USA
tt0028484,81,USA
tt0028486,81,USA
tt0028496,80,UK
tt0028499,92,USA
tt0028505,88,USA
tt0028509,87,UK
tt0028510,54,USA
tt0028511,77,USA
tt0028513,64,USA
tt0028517,88,USA
tt0028522,69,USA
tt0028533,80,Spain
tt0028555,61,USA
tt0028557,61,USA
tt0028558,108,Japan
tt0028564,63,USA
tt0028566,81,USA
tt0028567,84,France
tt0028568,63,USA
tt0028575,91,USA
tt0028579,73,USA
tt0028582,57,USA
tt0028587,97,USA
tt0028589,80,USA
tt0028597,90,USA
tt0028599,81,USA
tt0028603,67,USA
tt0028607,61,USA
tt0028616,72,USA
tt0028618,58,USA
tt0028620,95,Germany
tt0028622,86,Soviet Union
tt0028623,88,USA
tt0028628,80,USA
tt0028632,103,Czechoslovakia
tt0028637,303,USA
tt0028646,58,USA
tt0028650,82,USA
tt0028651,59,USA
tt0028653,59,USA
tt0028659,67,USA
tt0028661,103,USA
tt0028662,58,USA
tt0028665,110,USA
tt0028667,64,USA
tt0028668,67,USA
