id,duration,country,director
tt0368769,116,South Korea,Soo-Hyun Kim
tt0368770,101,Hong Kong,Derek Chiu
tt0368774,98,"USA, UK, France, Japan",Asia Argento
tt0368794,135,"Germany, Canada, USA",Todd Haynes
tt0368795,81,Germany,S繹ren Voigt
tt0368811,122,India,Soumitra Ranade
tt0368824,127,"Turkey, Hungary",?mer Kavur
tt0368836,93,"Italy, USA, Canada, UK, Germany",Graham Theakston
tt0368852,93,USA,"Justus Addiss, Herschel Daugherty"
tt0368855,106,Japan,Hideyuki Hirayama
tt0368876,83,Canada,Benjamin Ratner
tt0368888,106,South Korea,Cho-Sin Jung
tt0368891,131,USA,Jon Turteltaub
tt0368894,100,Hong Kong,Joe Ma
tt0368896,196,India,Teja
tt0368909,108,Thailand,Prachya Pinkaew
tt0368913,83,"Afghanistan, Ireland, Japan, Iran, Netherlands",Siddiq Barmak
tt0368920,94,Dominican Republic,?ngel Mu簽iz
tt0368933,113,USA,Garry Marshall
tt0368962,107,Republic of Macedonia,Svetozar Ristovski
tt0368969,150,India,Rituparno Ghosh
tt0368975,89,USA,Joe Nussbaum
tt0369000,84,Iceland,?籀rhildur ?orleifsd籀ttir
tt0369006,89,Hungary,Ferenc T繹r繹k
tt0369020,90,Mexico,Fabrizio Prada
tt0369039,108,Thailand,Bhandit Thongdee
tt0369053,85,UK,Julian Fellowes
tt0369060,119,"Hong Kong, Singapore, China","Andrew Lau, Alan Mak"
tt0369195,91,Denmark,Fabian Wullenweber
tt0369226,96,"Canada, Germany, USA",Uwe Boll
tt0369258,89,"Italy, Republic of Macedonia, UK",Darko Mitrevski
tt0369292,75,Turkey,Orhan Elmas
tt0369294,95,USA,Tricia Brock
tt0369295,83,USA,"Phillip J. Bartell, Alan Brown"
tt0369339,120,USA,Michael Mann
tt0369357,101,South Korea,Kyung-taek Kwak
tt0369359,80,Ireland,Conor McMahon
tt0369424,111,"Denmark, USA, Australia, UK","Rusty Apper, David Boone"
tt0369436,88,"Germany, USA",Seth Gordon
tt0369441,90,USA,Dean Parisot
tt0369516,129,India,Guddu Dhanoa
tt0369610,124,USA,Colin Trevorrow
tt0369637,169,India,Rohan Sippy
tt0369641,121,Japan,Kenji Sonoda
tt0369672,119,USA,Shainee Gabel
tt0369702,126,"Spain, France, Italy",Alejandro Amen獺bar
tt0369723,100,Egypt,Muhammad al-Najjar
tt0369735,101,"USA, Germany",Robert Luketic
tt0369738,90,Russia,Jeff Celentano
tt0369750,91,Hong Kong,Wai Man Yip
tt0369795,88,"Philippines, USA",Cirio H. Santiago
tt0369878,83,Denmark,Morten Hartz Kaplers
tt0369902,112,Germany,Franz M羹ller
tt0369918,97,USA,Sheldon Wilson
tt0369994,97,USA,Paul Dinello
tt0370032,88,USA,Kurt Wimmer
tt0370051,110,"Egypt, Italy","Enrico Bomba, Andrew Marton"
tt0370081,47,USA,Aaron Vanek
tt0370082,97,South Korea,Jae-yeon Yun
tt0370242,89,"Ireland, Germany",Marian Quinn
tt0370244,120,Japan,Toshiaki Toyoda
tt0370257,90,Egypt,Fatin Abdulwahhab
tt0370263,101,"USA, UK, Czech Republic, Canada, Germany",Paul W.S. Anderson
tt0370279,174,India,A.C. Trilogchander
tt0370294,90,Hungary,Tam獺s Sas
tt0370360,98,South Korea,Yi Yong
tt0370402,102,South Korea,Ui-Seok Kim
tt0370425,111,Japan,Yukihiko Tsutsumi
tt0370477,110,Netherlands,Gerrard Verhage
tt0370531,98,France,Siegrid Alnoy
tt0370561,108,Thailand,Yuthlert Sippapak
tt0370919,109,Hungary,G獺bor Herendi
tt0370938,100,Iran,Fathali Oveisi
tt0370969,130,China,Yong Hou
tt0370986,105,"USA, Netherlands",Gregg Araki
tt0371008,74,USA,Dean Howell
tt0371047,124,Greece,Paul Pissanos
tt0371092,82,"France, Belgium, UK",Dominique Deruddere
tt0371212,90,USA,Rebecca Cook
tt0371218,140,Egypt,Izzuddin Dhulfeqar
tt0371226,110,South Korea,Chil-in Kwon
tt0371246,131,USA,James L. Brooks
tt0371257,99,USA,Marc Forster
tt0371267,80,Thailand,Thammarak Kamuttmanoch
tt0371280,97,Iran,Jafar Panahi
tt0371282,115,USA,"Josh Austin, Nate Barlow"
tt0371307,127,"Hungary, Slovakia, Poland",M獺rta M矇sz獺ros
tt0371310,113,"Japan, USA",Shin Togashi
tt0371342,88,France,Jean-Pierre Mocky
tt0371392,76,Australia,Georgina Willis
tt0371405,87,Canada,Andrew Putschoegl
tt0371552,78,"France, Denmark, USA, Brazil, Germany, Spain, China, Estonia, Latvia, UK, Thailand","Stefan Fjeldmark, Jesper M繪ller"
tt0371554,163,India,A.C. Trilogchander
tt0371572,96,"Spain, UK",Brian Yuzna
tt0371586,101,Brazil,Helena Solberg
tt0371589,100,Norway,Morten Tyldum
tt0371606,81,USA,Mark Dindal
tt0371632,140,India,Subba Rao B.A.
tt0371642,91,Brazil,Moacyr G籀es
tt0371668,88,Denmark,Peter Flinth
tt0371675,91,USA,Jimmy Nickerson
tt0371683,97,USA,James Ronald Whitney
tt0371710,93,Germany,Hans Steinbichler
tt0371712,111,India,Rituparno Ghosh
tt0371724,109,"UK, USA",Garth Jennings
tt0371735,153,India,Priyadarshan
tt0371739,92,USA,Alexander Bulkley
tt0371746,126,USA,Jon Favreau
tt0371772,111,"Japan, Iran",Kamal Tabrizi
tt0371775,174,India,Yusuf Khan
tt0371846,95,USA,Joe Castro
tt0371853,101,"Spain, UK",Luis de la Madrid
tt0371878,97,"Isle Of Man, UK, USA",John McKay
tt0371881,105,Philippines,Tikoy Aguiluz
tt0371883,90,Italy,Luca Vendruscolo
tt0371902,85,UK,Richard Jobson
tt0371907,92,France,Laurent B矇n矇gui
tt0371915,90,USA,Nathan Kurosawa
tt0371920,95,"Spain, UK",Brian Yuzna
tt0371922,135,India,Anurag Basu
tt0371939,90,Venezuela,Jonathan Jakubowicz
tt0371953,80,Serbia,Milos Petricic
tt0372005,99,USA,Ramzi Abed
tt0372122,99,USA,Craig Chester
tt0372166,103,Russia,Vitaliy Melnikov
tt0372183,108,"USA, Germany",Paul Greengrass
tt0372215,90,USA,Michael Picchiottino
tt0372237,105,USA,Kevin Rodney Sullivan
tt0372238,75,USA,Davis Doi
tt0372303,91,Canada,Lewin Webb
tt0372334,97,USA,David Duchovny
tt0372346,104,USA,Matt Farnsworth
tt0372359,111,Finland,Veikko Aaltonen
tt0372361,113,Russia,Aleksandr Khvan
tt0372366,100,Russia,"Boris Khlebnikov, Aleksey Popogrebskiy"
tt0372370,107,USA,Michael S. Ojeda
tt0372375,95,USA,Jacob Gentry
tt0372401,96,USA,Jonathan Liebert
tt0372402,94,Bulgaria,Petar B. Vasilev
tt0372429,87,USA,Paul Yates
tt0372461,90,Finland,Liisa Helminen
tt0372472,114,Finland,Janne Kuusi
tt0372478,90,Russia,Aleksey Uchitel
tt0372489,105,UK,Julian Gilbey
tt0372504,96,Germany,Ben Verbong
tt0372532,90,"USA, UK",Clare Kilner
tt0372588,98,"USA, Germany",Trey Parker
tt0372594,95,Finland,Aleksi M瓣kel瓣
tt0372763,94,USA,
tt0372771,105,Egypt,Fatin Abdulwahhab
tt0372777,104,Egypt,Hinri Barakat
tt0372782,105,South Korea,Sang-soo Im
tt0372784,140,"USA, UK",Christopher Nolan
tt0372814,120,"Austria, Germany, Switzerland",Barbara Albert
tt0372824,97,"France, Switzerland, Germany",Christophe Barratier
tt0372828,102,USA,Robert Clem
tt0372859,95,USA,Steve Sessions
tt0372871,80,USA,"Jack Cutting, Jack King"
tt0372873,90,South Korea,Hyung-rae Shim
tt0372884,90,USA,Q. Allan Brocka
tt0372907,96,Australia,Kevin Carlin
tt0372909,90,Italy,Tinto Brass
tt0372921,89,USA,Terry M. West
tt0372937,113,South Korea,Sung-ho Kim
tt0372975,86,USA,H.M. Coakley
tt0373024,111,"USA, Germany, Belgium",Dan Harris
tt0373028,100,UK,Gary Sinyor
tt0373040,92,USA,"TJ Nordaker, Andy Signore"
tt0373051,93,USA,Eric Brevig
tt0373074,99,"Hong Kong, China",Stephen Chow
tt0373080,120,Egypt,Kamal El-Shaikh
tt0373152,134,USA,Eric Schaeffer
tt0373210,52,"USA, Japan, France",Zbigniew Rybczynski
tt0373219,180,India,Gopal B.
tt0373255,127,India,P. Chandrasekhara Reddy
tt0373263,87,USA,Anne Norda
tt0373283,90,USA,Ryan Little
tt0373400,105,UK,Sarjit Bains
tt0373416,95,USA,Marcos Siega
tt0373445,99,"Germany, USA","Andrew Wilson, Luke Wilson"
tt0373450,107,"Canada, UK",Atom Egoyan
tt0373469,103,USA,Shane Black
tt0373690,125,"France, Italy, Spain, UK",Jean-Paul Salom矇
tt0373692,99,Spain,Ra繳l Marchand S獺nchez
tt0373704,85,Denmark,Anders Gustafsson
tt0373712,86,"Norway, Sweden",Petter N疆ss
tt0373718,92,Taiwan,Chao-Bin Su
tt0373733,172,India,S. Shankar
tt0373747,115,Brazil,Andrucha Waddington
tt0373751,95,Italy,Pierfrancesco Campanella
tt0373760,99,Brazil,Marcelo Gomes
tt0373762,104,Germany,"Sebastian Vigg, Roland Leyer"
tt0373786,112,Japan,Hiroyuki Nasu
tt0373788,109,Canada,Erik Canuel
tt0373823,94,Germany,Ayse Polat
tt0373852,119,Japan,Kaneto Shind繫
tt0373856,157,India,Prakash Jha
tt0373861,93,"Germany, Mongolia","Byambasuren Davaa, Luigi Falorni"
tt0373862,95,"Hungary, USA",Andr獺s Salamon
tt0373883,109,USA,Rob Zombie
tt0373889,138,"UK, USA",David Yates
tt0373900,85,USA,Chris Fisher
tt0373906,99,Hong Kong,Dante Lam
tt0373908,90,"USA, Germany",John Schultz
tt0373921,102,Egypt,Atef Salem
tt0373926,128,"UK, France, Germany, USA",Sydney Pollack
tt0373930,89,Italy,Francesca Comencini
tt0373935,168,India,Vimal Kumar
tt0373948,100,Hungary,"Viktor Bod籀, Korn矇l Mundrucz籀"
tt0373972,155,India,Harmesh Malhotra
tt0373981,105,Hungary,Nimr籀d Antal
tt0373999,130,Croatia,Veljko Bulajic
tt0374002,109,Greece,Nicos Perakis
tt0374009,93,Hong Kong,"Johnnie To, Ka-Fai Wai"
tt0374018,85,"Ireland, UK",Paddy Breathnach
tt0374021,100,Australia,Chris Kennedy
tt0374036,96,Israel,Joseph Cedar
tt0374076,95,Japan,Teruo Ishii
tt0374089,112,"France, Kazakhstan","Sergei Bodrov, Ivan Passer"
tt0374102,79,USA,Chris Kentis
tt0374117,114,India,Pankaj Parashar
tt0374128,105,Serbia,Zdravko Sotra
tt0374145,100,Mexico,Beto G籀mez
tt0374153,100,Iran,Asghar Farhadi
tt0374164,103,"Chile, Spain",Dionisio P矇rez
tt0374170,66,USA,James Nguyen
tt0374180,90,"Spain, UK",Paco Plaza
tt0374184,93,"Hong Kong, China","Johnnie To, Ka-Fai Wai"
tt0374201,105,USA,Paul Borghese
tt0374225,94,Spain,Miguel Mart穩
tt0374248,88,"Denmark, Sweden, Norway, UK",Anders R繪nnow Klarlund
tt0374252,78,Canada,John Palmer
tt0374262,92,Japan,Tol
tt0374269,105,Belgium,Jan Verheyen
tt0374271,132,India,Satish Kaushik
tt0374273,96,"Japan, Thailand, UK",Oxide Chun Pang
tt0374277,91,"Canada, UK",Ian Iqbal Rashid
tt0374279,110,"Israel, France",Avi Nesher
tt0374294,115,"France, Italy, Spain, Greece, Russia",?ric Rohmer
tt0374298,208,"Russia, Bulgaria",Dzhanik Fayziev
tt0374308,85,Norway,Magnus Martens
tt0374312,90,USA,Ken Barbet
tt0374330,120,"China, Hong Kong",Ping He
tt0374339,118,"Hong Kong, China","Andrew Lau, Alan Mak"
tt0374345,123,Belgium,Erik Van Looy
tt0374358,90,"Italy, Spain, UK",Giulio Manfredonia
tt0374478,94,Germany,Marco Petry
tt0374496,88,USA,Paul Black
tt0374497,154,India,Puri Jagannadh
tt0374506,129,Indonesia,Nia Di Nata
tt0374536,102,USA,Nora Ephron
tt0374546,103,"South Korea, Germany",Ki-duk Kim
tt0374563,96,"USA, Russia",Roland Joff矇
tt0374569,135,"Spain, France, USA",Steven Soderbergh
tt0374574,75,"France, Italy",Francis Nielsen
tt0374583,110,"France, Italy",Agn癡s Jaoui
tt0374584,104,"Aruba, USA",Tim Hunter
tt0374621,84,USA,"Oren Goldman, Stav Ozdoba"
tt0374627,90,"France, UK",G矇rard Pir癡s
tt0374639,94,UK,Zak Penn
tt0374660,164,India,Vikram Bhatt
tt0374718,89,USA,Adam Wingard
tt0374764,90,France,"Alexandre Castagnetti, Corentin Julius"
tt0374783,90,Canada,Gilles No禱l
tt0374812,110,Bangladesh,Tanvir Mokammel
tt0374828,96,"Canada, France",Wajdi Mouawad
tt0374853,87,"UK, Spain, USA, Bahrain",Simon Fellows
tt0374862,104,France,Alexandre Arcady
tt0374887,156,India,Rajkumar Hirani
tt0374900,96,USA,Jared Hess
tt0374916,100,"Italy, France",Mario Martone
tt0374923,103,USA,Charles Randolph-Wright
tt0375008,82,USA,Christian Maelen
tt0375040,95,"France, Italy, UK",Fr矇d矇ric Auburtin
tt0375053,98,"Germany, Italy, UK",Sandra Nettelbeck
tt0375063,127,"USA, Hungary",Alexander Payne
tt0375066,170,India,S.S. Rajamouli
tt0375093,150,Bangladesh,Humayun Ahmed
tt0375100,100,Sweden,Mikael H疇fstr繹m
tt0375104,120,USA,Rowdy Herrington
tt0375145,110,USA,Roger Paradiso
tt0375154,125,"USA, UK, Germany, Czech Republic",Kevin Reynolds
tt0375172,87,USA,Gregory Hatanaka
tt0375173,103,"UK, USA",Charles Shyer
tt0375195,85,USA,Rod Slane
tt0375210,101,"UK, Canada, USA",Geoffrey Sax
tt0375222,85,Australia,Marc Gracie
tt0375233,122,"Belgium, France, UK, Japan",Lucile Hadzihalilovic
tt0375342,98,Spain,Manolo Matji
tt0375514,150,India,Jeeva
tt0375529,100,UK,Alison Peebles
tt0375553,97,"France, UK",Pierre Erwan Guillaume
tt0375560,98,"Spain, USA",Bryan Goeres
tt0375568,94,"Japan, Hong Kong, USA",David Bowers
tt0375571,160,India,Mani Ratnam
tt0375611,122,India,Sanjay Leela Bhansali
tt0375651,101,"France, Spain, Italy",Manuel Poirier
tt0375657,154,India,Siddique
tt0375669,104,Hong Kong,"Marco Mak, Jing Wong"
tt0375679,112,"USA, Germany",Paul Haggis
tt0375705,158,India,Dharani
tt0375735,100,UK,Roger Michell
tt0375782,94,USA,Michael D. Akers
tt0375785,96,USA,Sue Kramer
tt0375791,140,India,Guddu Dhanoa
tt0375819,89,"Ireland, UK",Karl Golden
tt0375824,102,Australia,Paul Cox
tt0375878,153,India,Goutham Vasudev Menon
tt0375880,150,India,K. Selvaraghavan
tt0375890,104,India,Sushma Shiromani
tt0375909,97,Denmark,David Noel Bourke
tt0375911,106,Germany,Sherry Hormann
tt0375912,105,UK,Matthew Vaughn
tt0375920,114,"UK, Australia",Laurence Dunmore
tt0375934,100,Hong Kong,Joe Ma
tt0375997,165,India,Bala
tt0376003,200,India,S.J. Surya
tt0376006,83,USA,Alan Brown
tt0376007,106,Israel,Savi Gabizon
tt0376018,110,South Korea,Yong-hwa Kim
tt0376061,159,India,Lal Jose
tt0376076,139,India,Bala
tt0376080,150,India,Deepak Pawar
tt0376105,102,USA,Frederik Du Chau
tt0376108,86,USA,Steve Carr
tt0376114,90,Germany,"Michael Braun, Theo Mezger"
tt0376127,181,India,S. Shankar
tt0376136,119,"USA, UK",Bruce Robinson
tt0376144,150,India,Hari
tt0376177,93,"Spain, Argentina, Portugal, UK","Dominic Harari, Teresa Pelegri"
tt0376181,100,"UK, France, Italy",Brad Mirman
tt0376182,155,India,K.C. Bokadia
tt0376196,93,USA,Wayne Beach
tt0376263,88,USA,Gary Ellis
tt0376304,90,Spain,Santiago Tabernero
tt0376479,108,"Hong Kong, USA",Ewan McGregor
tt0376541,104,"USA, UK",Mike Nichols
tt0376543,86,"UK, France, Canada, Isle Of Man",Brian W. Cook
tt0376568,104,"Bolivia, USA",Rodrigo Bellott
tt0376606,90,UK,Juliet McKoen
tt0376633,97,USA,"Jonathon E. Stewart, Phil Thurman"
tt0376649,97,USA,Chuck Parello
tt0376650,93,Spain,David Carreras
tt0376717,90,USA,Gary Preisler
tt0376720,97,USA,Jonathan Segal
tt0376725,90,Egypt,Mahmood Dhulfeqar
tt0376736,97,Austria,Harald Sicheritz
tt0376750,110,Egypt,Fatin Abdulwahhab
tt0376773,94,USA,Jonathan Friedman
tt0376779,90,"Turkey, West Germany",Ali ?zgent羹rk
tt0376784,96,"Canada, USA",Jordan Barker
tt0376787,155,India,S.J. Surya
tt0376800,104,Spain,Achero Ma簽as
tt0376827,80,USA,Mark Christopher
tt0376868,99,USA,Paul Kiener
tt0376873,90,"Brazil, Mexico",Jorge Fernando
tt0376874,96,USA,Ken Kwapis
tt0376890,128,USA,John Sayles
tt0376961,99,"France, Belgium",Jean-Marc Moutout
tt0376968,110,Russia,Andrey Zvyagintsev
tt0376990,94,Germany,Joachim Masannek
tt0376994,104,"Canada, USA, UK",Brett Ratner
tt0376995,108,UK,Derek W. Hayes
tt0377008,92,Japan,Junji Nishimura
tt0377032,82,USA,Todd Verow
tt0377038,112,USA,Scott S. Anderson
tt0377042,113,South Korea,Hang-jun Jang
tt0377043,87,USA,Jonathan Parker
tt0377051,102,Spain,Juan Calvo
tt0377057,90,"USA, UK, Germany",Joel Zwick
tt0377061,82,USA,Paul Francis Sullivan
tt0377062,113,USA,John Moore
tt0377066,85,USA,Ralph E. Portillo
tt0377070,95,"Italy, Canada",Fabio Segatori
tt0377071,82,USA,Kurt Hale
tt0377079,128,Japan,Takashi Miike
tt0377080,107,France,Thomas Vincent
tt0377084,104,UK,Charles Dance
tt0377087,97,"France, Belgium, Luxembourg",Nadine Monfils
tt0377088,92,USA,"Huck Botko, Andrew Gurland"
tt0377091,90,USA,Jacob Estes
tt0377092,97,"USA, Canada",Mark Waters
tt0377098,94,"UK, USA",Chris Cooke
tt0377107,100,USA,John Madden
tt0377109,110,USA,Hideo Nakata
tt0377119,85,Germany,Eberhard Junkersdorf
tt0377131,100,India,Rajat Kapoor
tt0377309,95,"USA, UK, Luxembourg",Stewart Raffill
tt0377320,98,USA,Shira-Lee Shalit
tt0377321,145,India,Vasanth
tt0377340,152,India,Vikram Bhatt
tt0377355,90,Norway,Tore Rygh
tt0377432,89,Denmark,Linda Wendel
tt0377445,146,India,V.M. Vinu
tt0377471,118,USA,F. Gary Gray
tt0377556,82,Taiwan,Ming-liang Tsai
tt0377569,106,Italy,Marco Bellocchio
tt0377575,160,India,Johny Antony
tt0377610,80,"Lebanon, France",Randa Chahal Sabag
tt0377633,92,South Korea,Kwang-hoon Lee
tt0377643,158,India,Sreenivasan
tt0377651,98,Poland,"Tomasz Konecki, Andrzej Saramonowicz"
tt0377701,89,"Ireland, Germany, UK",David Gleeson
tt0377707,92,Thailand,Sompote Sands
tt0377713,97,Canada,Ernie Barbarash
tt0377720,95,USA,Timothy Wayne Folsome
tt0377727,120,Egypt,Samir Seif
tt0377738,146,India,K. Ravi Shankar
tt0377744,100,"USA, Mexico, Spain",Sergio Arau
tt0377747,87,Brazil,Ricardo Elias
tt0377749,91,USA,Alex Turner
tt0377752,105,UK,Shona Auerbach
tt0377772,80,"France, Iran",Mamad Haghighat
tt0377800,122,"UK, France, Germany, USA",Wim Wenders
tt0377818,104,USA,Jay Chandrasekhar
tt0377834,113,Spain,David Serrano
tt0377845,133,India,Sukhwant Dhadda
tt0377864,100,USA,Ann Lu
tt0377916,97,Spain,"Manuel Sanabria, Carlos Villaverde"
tt0377923,100,"Hong Kong, France",Miu-Suet Lai
tt0377935,127,Finland,?ke Lindman
tt0377981,84,"UK, USA, Canada",Kelly Asbury
tt0377992,180,"Canada, UK",Philip Saville
tt0377994,145,India,Kamal
tt0378025,176,India,Amitoj Mann
tt0378072,142,India,Kunal Kohli
tt0378078,104,South Korea,Joon-ik Lee
tt0378109,110,USA,John Stockwell
tt0378139,88,USA,Lane Shefter Bishop
tt0378194,137,USA,Quentin Tarantino
tt0378215,107,"Sweden, Denmark",Nikolaj Arcel
tt0378226,89,Mexico,Gabriela Tagliavini
tt0378238,105,UK,Ross Boyask
tt0378254,87,Sweden,Christjan Wegner
tt0378255,90,"Norway, Sweden",Hilde Heier
tt0378262,82,Russia,"Ilya Maksimov, Konstantin Bronzit"
tt0378284,116,"Chile, Spain, UK, France",Andr矇s Wood
tt0378306,88,USA,Rich Cowan
tt0378341,95,Czech Republic,V獺clav Marhoul
tt0378361,90,Italy,Alessandro Piva
tt0378362,96,Italy,Edoardo Winspeare
tt0378366,93,Hungary,Krisztina De獺k
tt0378370,117,India,Renjith
tt0378394,79,Spain,Pepe de las Heras
tt0378417,89,Germany,Matthias Dinter
tt0378428,114,South Korea,Byung-chun Min
tt0378453,105,"Argentina, Spain",Juan Taratuto
tt0378456,100,Chile,"Nacho Argiro, Gabriel Lopez"
tt0378458,87,Czech Republic,Jakub Sluka
tt0378475,138,Japan,Katsuyuki Motohiro
tt0378542,147,India,Vipin Mohan
tt0378565,87,USA,Morgan J. Freeman
tt0378647,140,India,A.R. Murugadoss
tt0378661,102,France,Robin Campillo
tt0378715,142,Germany,Hans W. Geissend繹rfer
tt0378725,85,Italy,Paolo Benvenuti
tt0378773,103,"Hong Kong, South Korea",Daniel Lee
tt0378786,96,"Canada, UK",Gail Harvey
tt0378793,89,USA,Jessica Sharzer
tt0378802,105,USA,Brett Bower
tt0378804,89,USA,Benjamin Louis
tt0378826,160,India,Kamal
tt0378848,117,Finland,"?ke Lindman, Sakari Kirjavainen"
tt0378854,88,Bulgaria,Danny Lerner
tt0378867,105,"Argentina, USA",David Moreton
tt0378889,115,USA,Ken Jacobs
tt0378897,108,"Greece, Turkey",Tassos Boulmetis
tt0378898,82,France,Isabelle Brou矇
tt0378906,108,"Australia, Bhutan, UK",Khyentse Norbu
tt0378912,102,Russia,Aleksandr Proshkin
tt0378947,99,USA,Woody Allen
tt0378957,122,India,"Pappan, Pramod"
tt0379063,88,Poland,Andrzej Jakimowski
tt0379065,85,Belgium,Dirk Beli禱n
tt0379071,127,Hungary,P矇ter Bergendy
tt0379159,113,"Iran, France",Abolfazl Jalili
tt0379176,90,"Chile, Spain, Venezuela",Gonzalo Justiniano
tt0379184,91,USA,Brant Sersen
tt0379185,93,UK,Eleanor Yule
tt0379199,85,Brazil,Vicente Amorim
tt0379217,95,"USA, Japan, Italy",Jim Jarmusch
tt0379240,98,"UK, Germany",Charley Stadler
tt0379265,99,USA,Pete Jones
tt0379270,99,USA,Jane Weinstock
tt0379278,120,"China, Hong Kong",Xiaoshuai Wang
tt0379298,115,Canada,Louis B矇langer
tt0379306,93,"UK, Italy, Spain, Luxembourg, USA",Mike Barker
tt0379307,87,USA,Neil Young
tt0379322,89,USA,Stephen Deutsch
tt0379341,85,USA,Steve Freedman
tt0379351,50,Australia,Andrew Leavold
tt0379352,83,Japan,Nobuhiro Yamashita
tt0379363,77,USA,Kevin Lewis
tt0379370,132,India,Vishal Bhardwaj
tt0379375,99,"France, India",Manish Jha
tt0379380,93,"UK, Romania, Switzerland, USA",Duncan Roy
tt0379461,97,"Canada, South Africa","John Greyson, Jack Lewis"
tt0379463,105,"Venezuela, Chile, Spain, Uruguay",Elia K. Schneider
tt0379484,105,Germany,Dito Tsintsadze
tt0379487,90,USA,Nick Castle
tt0379497,96,Iran,Fereydoun Jeyrani
tt0379504,145,India,Vijay Reddy
tt0379536,95,"Germany, Netherlands",Jan Sch羹tte
tt0379561,124,"UK, Spain, Luxembourg, Netherlands, Germany",Peter Greenaway
tt0379576,95,Japan,Ryuichi Hiroki
tt0379577,90,"France, Italy, Switzerland, Armenia",Hiner Saleem
tt0379587,100,China,Jinglei Xu
tt0379708,90,Canada,David Devine
tt0379725,114,"USA, Canada",Bennett Miller
tt0379765,94,"USA, South Africa, Germany",Zola Maseko
tt0379786,119,USA,Joss Whedon
tt0379790,95,UK,Alki David
tt0379797,81,USA,Andrew Repasky McElhinney
tt0379818,129,"India, UK",Puneet Sira
tt0379865,114,"USA, Germany",George Clooney
tt0379871,105,Hong Kong,"Hing-Ka Chan, Patrick Leung"
tt0379874,102,Hong Kong,Barbara Wong Chun-Chun
tt0379878,102,Hong Kong,Vincent Kok
tt0379889,131,"USA, Italy, Luxembourg, UK",Michael Radford
tt0379918,91,"Australia, UK",Anna Reeves
tt0379956,107,UK,Robbie Moffat
tt0379975,97,Hong Kong,Jingle Ma
tt0379976,97,"France, Spain, USA",Tom Kalin
tt0379985,100,Hong Kong,Benny Chan
tt0380027,70,Japan,Higuchinsky
